6	6	21
6	6	21
6	6	22
6	6	22
6	6	21
6	6	22
6	6	20
6	6	19
5	6	21
5	6	18
5	6	22
5	6	21
5	6	22
5	6	17
5	6	17
5	6	21
21	6	77
21	6	70
21	6	74
21	6	74
21	6	71
21	6	67
21	6	65
21	6	81
21	6	64
21	6	69
313	6	118
312	6	118
311	6	118
466	6	152
466	6	152
459	6	151
459	6	144
465	6	141
465	6	140
476	6	142
476	6	141
480	6	152
480	6	152
469	6	138
469	6	149
481	6	137
481	6	143
468	6	152
468	6	137
460	6	136
460	6	137
472	6	136
472	6	146
474	6	136
474	6	146
462	6	146
462	6	142
477	6	150
477	6	146
464	6	144
464	6	148
463	6	145
463	6	145
478	6	142
478	6	144
471	6	144
471	6	136
479	6	149
479	6	146
473	6	137
473	6	136
470	6	140
470	6	143
461	6	149
461	6	138
475	6	140
475	6	142
467	6	145
467	6	139
482	6	146
482	6	142
14	14	24
14	14	31
14	14	21
14	14	23
14	14	31
14	14	26
14	14	23
14	14	29
14	14	19
14	14	24
15	14	31
15	14	23
15	14	28
15	14	25
15	14	33
15	14	24
15	14	33
15	14	29
15	14	31
15	14	28
13	14	25
13	14	31
13	14	29
13	14	27
13	14	26
13	14	30
13	14	26
13	14	19
13	14	31
13	14	21
293	14	81
293	14	97
293	14	95
292	14	76
292	14	87
292	14	83
279	14	97
279	14	76
279	14	79
303	14	78
303	14	81
303	14	90
291	14	89
291	14	90
291	14	85
301	14	87
301	14	90
301	14	81
302	14	89
302	14	78
302	14	92
290	14	90
290	14	80
290	14	91
484	14	124
484	14	122
488	14	120
488	14	116
503	14	128
503	14	126
500	14	124
500	14	116
504	14	115
504	14	118
491	14	120
491	14	117
506	14	122
506	14	121
498	14	128
498	14	125
486	14	119
486	14	117
483	14	114
483	14	119
493	14	123
493	14	125
494	14	122
494	14	126
505	14	126
505	14	114
497	14	125
497	14	117
487	14	117
487	14	118
495	14	124
495	14	124
501	14	125
501	14	115
502	14	124
502	14	120
496	14	117
496	14	122
489	14	127
489	14	120
490	14	120
490	14	124
492	14	128
492	14	120
485	14	118
485	14	128
499	14	117
499	14	116
0	166	8
0	166	1
0	166	0
0	166	8
0	166	6
0	166	1
0	174	3
0	174	10
0	174	7
0	174	1
0	174	6
0	174	7
0	182	11
0	182	9
0	182	0
0	182	5
0	182	7
0	182	1
0	190	6
0	190	10
0	190	6
0	190	9
0	190	7
0	190	8
1	166	39
1	166	327
1	166	255
1	166	184
1	166	372
1	166	210
1	166	336
1	166	318
1	166	70
1	166	281
