2	2	13
2	2	7
2	2	8
2	2	3
2	2	4
2	2	6
2	2	9
2	2	9
2	2	8
2	2	12
1	2	6
1	2	12
1	2	7
1	2	1
1	2	0
1	2	4
1	2	9
1	2	5
1	2	4
1	2	2
12	2	22
12	2	25
12	2	21
12	2	19
12	2	27
12	2	21
12	2	21
12	2	25
12	2	22
12	2	23
11	2	24
11	2	31
11	2	28
11	2	25
11	2	28
11	2	29
11	2	20
11	2	30
11	2	20
11	2	25
10	2	25
10	2	22
10	2	19
10	2	26
10	2	31
10	2	31
10	2	27
10	2	20
10	2	24
10	2	30
194	2	90
194	2	87
194	2	86
173	2	84
173	2	85
173	2	91
195	2	93
195	2	79
195	2	88
185	2	83
185	2	81
185	2	84
182	2	77
182	2	87
182	2	97
183	2	88
183	2	86
183	2	89
186	2	97
186	2	88
186	2	74
184	2	81
184	2	96
184	2	81
174	2	76
174	2	85
174	2	81
196	2	75
196	2	74
196	2	75
172	2	76
172	2	89
172	2	80
180	2	85
180	2	90
180	2	83
175	2	89
175	2	86
175	2	95
169	2	85
169	2	80
169	2	97
197	2	92
197	2	88
197	2	94
181	2	91
181	2	81
181	2	79
191	2	85
191	2	85
191	2	76
170	2	82
170	2	77
170	2	81
171	2	89
171	2	88
171	2	94
192	2	86
192	2	82
192	2	89
193	2	89
193	2	76
193	2	97
167	2	80
167	2	85
167	2	91
179	2	75
179	2	90
179	2	96
189	2	86
189	2	85
189	2	90
168	2	94
168	2	78
168	2	85
178	2	82
178	2	79
178	2	74
190	2	78
190	2	82
190	2	81
177	2	75
177	2	90
177	2	95
176	2	80
176	2	90
176	2	87
187	2	95
187	2	76
187	2	95
188	2	89
188	2	77
188	2	94
165	2	87
165	2	84
165	2	96
166	2	95
166	2	74
166	2	79
314	2	101
314	2	102
314	2	100
314	2	102
314	2	112
314	2	111
422	2	123
422	2	115
429	2	115
429	2	123
421	2	119
421	2	124
419	2	123
419	2	121
416	2	127
416	2	118
417	2	119
417	2	115
411	2	117
411	2	121
412	2	114
412	2	126
424	2	127
424	2	119
423	2	118
423	2	125
420	2	118
420	2	117
426	2	114
426	2	120
434	2	125
434	2	119
431	2	125
431	2	114
428	2	119
428	2	124
414	2	126
414	2	128
418	2	125
418	2	127
430	2	116
430	2	121
433	2	121
433	2	119
432	2	123
432	2	126
427	2	126
427	2	121
425	2	120
425	2	119
415	2	121
415	2	117
413	2	128
413	2	127
1	10	5
1	10	5
1	10	8
1	10	9
1	10	12
1	10	9
1	10	6
1	10	8
1	10	10
1	10	6
2	10	5
2	10	0
2	10	2
2	10	6
2	10	5
2	10	14
2	10	8
2	10	7
2	10	0
2	10	0
10	10	24
10	10	20
10	10	23
10	10	25
10	10	22
10	10	23
10	10	27
10	10	31
10	10	27
10	10	28
11	10	27
11	10	21
11	10	22
11	10	27
11	10	23
11	10	23
11	10	33
11	10	32
11	10	28
11	10	23
12	10	31
12	10	28
12	10	21
12	10	23
12	10	30
12	10	19
12	10	30
12	10	30
12	10	33
12	10	32
176	10	93
176	10	96
176	10	81
178	10	85
178	10	82
178	10	88
166	10	95
166	10	89
166	10	92
177	10	96
177	10	84
177	10	94
165	10	90
165	10	96
165	10	84
189	10	74
189	10	78
189	10	90
187	10	89
187	10	87
187	10	83
188	10	74
188	10	94
188	10	86
314	10	102
314	10	107
314	10	101
314	10	102
314	10	102
314	10	108
430	10	122
430	10	125
411	10	123
411	10	128
432	10	122
432	10	120
414	10	127
414	10	123
424	10	120
424	10	122
426	10	118
426	10	122
427	10	125
427	10	119
429	10	115
429	10	127
423	10	115
423	10	122
413	10	125
413	10	122
428	10	115
428	10	118
433	10	120
433	10	124
417	10	124
417	10	114
421	10	114
421	10	117
420	10	128
420	10	122
412	10	117
412	10	114
425	10	127
425	10	124
416	10	125
416	10	119
419	10	118
419	10	125
431	10	114
431	10	126
415	10	128
415	10	128
418	10	116
418	10	127
434	10	126
434	10	124
422	10	123
422	10	118
18	18	36
18	18	37
18	18	52
18	18	53
18	18	50
18	18	36
18	18	51
18	18	34
18	18	50
18	18	37
19	18	39
19	18	43
19	18	49
19	18	51
19	18	38
19	18	45
19	18	52
19	18	46
19	18	46
19	18	43
21	18	64
21	18	66
21	18	55
21	18	59
21	18	68
21	18	55
21	18	62
21	18	60
21	18	56
21	18	71
0	170	6
0	170	5
0	170	9
0	170	4
0	170	6
0	170	10
0	178	1
0	178	5
0	178	4
0	178	9
0	178	8
0	178	4
0	186	8
0	186	4
0	186	9
0	186	1
0	186	7
0	186	10
0	194	4
0	194	2
0	194	3
0	194	5
0	194	6
0	194	5
2	170	145
2	170	367
2	170	132
2	170	253
2	170	262
2	170	300
2	170	79
2	170	80
2	170	253
2	170	370
1	170	273
1	170	374
1	170	322
1	170	33
1	170	264
1	170	112
1	170	28
1	170	247
1	170	255
1	170	30
1	178	215
1	178	335
1	178	313
1	178	109
1	178	225
1	178	128
1	178	311
1	178	249
1	178	217
1	178	167
2	178	264
2	178	123
2	178	15
2	178	120
2	178	300
2	178	295
2	178	332
2	178	212
2	178	61
2	178	332
2	186	289
2	186	375
2	186	140
2	186	343
2	186	140
2	186	244
2	186	168
2	186	17
2	186	374
2	186	334
1	186	327
1	186	385
1	186	90
1	186	89
1	186	267
1	186	102
1	186	321
1	186	299
1	186	269
1	186	298
2	194	357
2	194	86
2	194	16
2	194	203
2	194	104
2	194	119
2	194	26
2	194	164
2	194	336
2	194	151
1	194	369
1	194	180
1	194	158
1	194	130
1	194	350
1	194	312
1	194	174
1	194	238
1	194	78
1	194	176
4	106	464
4	106	458
4	106	482
4	106	454
4	106	477
4	106	401
4	106	396
4	106	411
3	106	395
3	106	482
3	106	481
3	106	436
3	106	430
3	106	439
3	106	483
3	106	450
3	114	421
3	114	462
3	114	437
3	114	397
3	114	468
3	114	457
3	114	436
3	114	450
4	114	448
4	114	458
4	114	466
4	114	489
4	114	488
4	114	477
4	114	475
4	114	410
3	122	403
3	122	447
3	122	401
3	122	415
3	122	474
3	122	393
3	122	489
3	122	440
4	122	413
4	122	415
4	122	458
4	122	443
4	122	470
4	122	394
4	122	392
4	122	469
4	130	468
4	130	439
4	130	432
4	130	459
4	130	479
4	130	450
4	130	454
4	130	473
3	130	466
3	130	398
3	130	437
3	130	395
3	130	421
3	130	438
3	130	396
3	130	403
5	242	393
5	242	401
5	242	394
5	242	450
5	242	418
5	242	416
5	242	483
5	242	399
6	242	484
6	242	406
6	242	406
6	242	413
6	242	448
6	242	441
6	242	425
6	242	444
6	250	454
6	250	484
6	250	455
6	250	396
6	250	415
6	250	475
6	250	432
6	250	399
5	250	434
5	250	467
5	250	489
5	250	465
5	250	408
5	250	475
5	250	446
5	250	392
6	258	408
6	258	485
6	258	413
6	258	431
6	258	410
6	258	421
6	258	483
6	258	422
5	258	484
5	258	447
5	258	396
5	258	414
5	258	476
5	258	396
5	258	428
5	258	443
5	266	474
5	266	466
5	266	421
5	266	453
5	266	453
5	266	456
5	266	432
5	266	486
6	266	450
6	266	402
6	266	472
6	266	397
6	266	458
6	266	432
6	266	408
6	266	403
6	274	450
6	274	477
6	274	457
6	274	393
6	274	446
6	274	409
6	274	394
6	274	406
5	274	413
5	274	479
5	274	483
5	274	461
5	274	428
5	274	461
5	274	389
5	274	441
8	58	628
8	58	701
8	58	648
8	58	789
8	58	861
8	58	707
8	58	783
8	58	617
8	58	706
8	58	799
7	58	784
7	58	547
7	58	548
7	58	662
7	58	556
7	58	628
7	58	540
7	58	607
7	58	675
7	58	797
9	58	555
9	58	855
9	58	603
9	58	541
9	58	596
9	58	606
9	58	598
9	58	696
9	58	765
9	58	820
7	66	545
7	66	653
7	66	852
7	66	500
7	66	860
7	66	819
7	66	575
7	66	767
7	66	735
7	66	616
8	66	737
8	66	716
8	66	795
8	66	820
8	66	507
8	66	833
8	66	668
8	66	660
8	66	788
8	66	571
9	66	579
9	66	629
9	66	539
9	66	846
9	66	794
9	66	518
9	66	619
9	66	502
9	66	597
9	66	599
9	74	505
9	74	576
9	74	587
9	74	658
9	74	757
9	74	670
9	74	769
9	74	772
9	74	788
9	74	504
8	74	592
8	74	653
8	74	708
8	74	578
8	74	592
8	74	711
8	74	746
8	74	642
8	74	712
8	74	576
7	74	583
7	74	752
7	74	522
7	74	584
7	74	798
7	74	524
7	74	639
7	74	707
7	74	850
7	74	590
8	82	718
8	82	518
8	82	701
8	82	795
8	82	748
8	82	783
8	82	657
8	82	539
8	82	771
8	82	653
9	82	558
9	82	802
9	82	639
9	82	644
9	82	536
9	82	822
9	82	511
9	82	696
9	82	822
9	82	720
7	82	569
7	82	544
7	82	739
7	82	551
7	82	684
7	82	765
7	82	606
7	82	821
7	82	653
7	82	659
7	90	649
7	90	861
7	90	621
7	90	860
7	90	778
7	90	590
7	90	806
7	90	863
7	90	802
7	90	849
8	90	854
8	90	568
8	90	852
8	90	828
8	90	706
8	90	679
8	90	838
8	90	728
8	90	682
8	90	668
9	90	626
9	90	736
9	90	773
9	90	606
9	90	853
9	90	775
9	90	754
9	90	675
9	90	505
9	90	822
9	98	864
9	98	781
9	98	733
9	98	668
9	98	743
9	98	798
9	98	696
9	98	628
9	98	857
9	98	739
8	98	820
8	98	833
8	98	784
8	98	517
8	98	673
8	98	860
8	98	603
8	98	806
8	98	531
8	98	811
7	98	660
7	98	624
7	98	612
7	98	572
7	98	671
7	98	591
7	98	720
7	98	790
7	98	616
7	98	516
