cell	x	y	z	host
254	2945.500000	135.000000	125.000000	6
262	2945.500000	855.000000	125.000000	6
270	3082.500000	585.000000	125.000000	6
278	3219.500000	315.000000	125.000000	6
286	3356.500000	45.000000	125.000000	6
294	3356.500000	765.000000	125.000000	6
302	3493.500000	495.000000	125.000000	6
310	1000.000000	832.500000	125.000000	6
318	57.000000	581.000000	250.000000	6
326	171.000000	913.000000	250.000000	6
334	399.000000	249.000000	250.000000	6
342	513.000000	581.000000	250.000000	6
350	627.000000	913.000000	250.000000	6
358	855.000000	249.000000	250.000000	6
366	969.000000	581.000000	250.000000	6
374	1083.000000	913.000000	250.000000	6
382	1311.000000	249.000000	250.000000	6
390	1425.000000	581.000000	250.000000	6
398	1539.000000	913.000000	250.000000	6
406	1767.000000	249.000000	250.000000	6
414	1881.000000	581.000000	250.000000	6
422	1995.000000	913.000000	250.000000	6
430	2223.000000	249.000000	250.000000	6
438	2337.000000	581.000000	250.000000	6
446	2451.000000	913.000000	250.000000	6
454	2679.000000	249.000000	250.000000	6
462	2793.000000	581.000000	250.000000	6
470	2907.000000	913.000000	250.000000	6
478	3135.000000	249.000000	250.000000	6
486	3249.000000	581.000000	250.000000	6
494	3363.000000	913.000000	250.000000	6
502	3591.000000	249.000000	250.000000	6
7	666.500000	166.500000	125.000000	7
15	3332.500000	832.500000	125.000000	7
23	68.500000	135.000000	125.000000	7
31	68.500000	855.000000	125.000000	7
39	205.500000	585.000000	125.000000	7
47	342.500000	315.000000	125.000000	7
55	479.500000	45.000000	125.000000	7
63	479.500000	765.000000	125.000000	7
71	616.500000	495.000000	125.000000	7
79	753.500000	225.000000	125.000000	7
87	753.500000	945.000000	125.000000	7
95	890.500000	675.000000	125.000000	7
103	1027.500000	405.000000	125.000000	7
111	1164.500000	135.000000	125.000000	7
119	1164.500000	855.000000	125.000000	7
127	1301.500000	585.000000	125.000000	7
135	1438.500000	315.000000	125.000000	7
143	1575.500000	45.000000	125.000000	7
151	1575.500000	765.000000	125.000000	7
159	1712.500000	495.000000	125.000000	7
167	1849.500000	225.000000	125.000000	7
175	1849.500000	945.000000	125.000000	7
183	1986.500000	675.000000	125.000000	7
191	2123.500000	405.000000	125.000000	7
199	2260.500000	135.000000	125.000000	7
207	2260.500000	855.000000	125.000000	7
215	2397.500000	585.000000	125.000000	7
223	2534.500000	315.000000	125.000000	7
231	2671.500000	45.000000	125.000000	7
239	2671.500000	765.000000	125.000000	7
247	2808.500000	495.000000	125.000000	7
255	2945.500000	225.000000	125.000000	7
263	2945.500000	945.000000	125.000000	7
271	3082.500000	675.000000	125.000000	7
279	3219.500000	405.000000	125.000000	7
287	3356.500000	135.000000	125.000000	7
295	3356.500000	855.000000	125.000000	7
303	3493.500000	585.000000	125.000000	7
311	3000.000000	166.500000	125.000000	7
319	57.000000	747.000000	250.000000	7
327	285.000000	83.000000	250.000000	7
335	399.000000	415.000000	250.000000	7
343	513.000000	747.000000	250.000000	7
351	741.000000	83.000000	250.000000	7
359	855.000000	415.000000	250.000000	7
367	969.000000	747.000000	250.000000	7
375	1197.000000	83.000000	250.000000	7
383	1311.000000	415.000000	250.000000	7
391	1425.000000	747.000000	250.000000	7
399	1653.000000	83.000000	250.000000	7
407	1767.000000	415.000000	250.000000	7
415	1881.000000	747.000000	250.000000	7
423	2109.000000	83.000000	250.000000	7
431	2223.000000	415.000000	250.000000	7
439	2337.000000	747.000000	250.000000	7
447	2565.000000	83.000000	250.000000	7
455	2679.000000	415.000000	250.000000	7
463	2793.000000	747.000000	250.000000	7
471	3021.000000	83.000000	250.000000	7
479	3135.000000	415.000000	250.000000	7
487	3249.000000	747.000000	250.000000	7
495	3477.000000	83.000000	250.000000	7
503	3591.000000	415.000000	250.000000	7
