cell	x	y	z	host
170	1849.500000	495.000000	125.000000	0
172	1849.500000	675.000000	125.000000	0
174	1849.500000	855.000000	125.000000	0
176	1986.500000	45.000000	125.000000	0
178	1986.500000	225.000000	125.000000	0
180	1986.500000	405.000000	125.000000	0
182	1986.500000	585.000000	125.000000	0
184	1986.500000	765.000000	125.000000	0
186	1986.500000	945.000000	125.000000	0
188	2123.500000	135.000000	125.000000	0
190	2123.500000	315.000000	125.000000	0
192	2123.500000	495.000000	125.000000	0
194	2123.500000	675.000000	125.000000	0
196	2123.500000	855.000000	125.000000	0
198	2260.500000	45.000000	125.000000	0
200	2260.500000	225.000000	125.000000	0
202	2260.500000	405.000000	125.000000	0
204	2260.500000	585.000000	125.000000	0
206	2260.500000	765.000000	125.000000	0
208	2260.500000	945.000000	125.000000	0
210	2397.500000	135.000000	125.000000	0
212	2397.500000	315.000000	125.000000	0
214	2397.500000	495.000000	125.000000	0
216	2397.500000	675.000000	125.000000	0
218	2397.500000	855.000000	125.000000	0
220	2534.500000	45.000000	125.000000	0
222	2534.500000	225.000000	125.000000	0
224	2534.500000	405.000000	125.000000	0
226	2534.500000	585.000000	125.000000	0
228	2534.500000	765.000000	125.000000	0
230	2534.500000	945.000000	125.000000	0
232	2671.500000	135.000000	125.000000	0
234	2671.500000	315.000000	125.000000	0
236	2671.500000	495.000000	125.000000	0
238	2671.500000	675.000000	125.000000	0
240	2671.500000	855.000000	125.000000	0
242	2808.500000	45.000000	125.000000	0
244	2808.500000	225.000000	125.000000	0
246	2808.500000	405.000000	125.000000	0
248	2808.500000	585.000000	125.000000	0
250	2808.500000	765.000000	125.000000	0
252	2808.500000	945.000000	125.000000	0
254	2945.500000	135.000000	125.000000	0
256	2945.500000	315.000000	125.000000	0
258	2945.500000	495.000000	125.000000	0
260	2945.500000	675.000000	125.000000	0
262	2945.500000	855.000000	125.000000	0
264	3082.500000	45.000000	125.000000	0
266	3082.500000	225.000000	125.000000	0
268	3082.500000	405.000000	125.000000	0
270	3082.500000	585.000000	125.000000	0
272	3082.500000	765.000000	125.000000	0
274	3082.500000	945.000000	125.000000	0
276	3219.500000	135.000000	125.000000	0
278	3219.500000	315.000000	125.000000	0
280	3219.500000	495.000000	125.000000	0
282	3219.500000	675.000000	125.000000	0
284	3219.500000	855.000000	125.000000	0
286	3356.500000	45.000000	125.000000	0
288	3356.500000	225.000000	125.000000	0
290	3356.500000	405.000000	125.000000	0
292	3356.500000	585.000000	125.000000	0
294	3356.500000	765.000000	125.000000	0
296	3356.500000	945.000000	125.000000	0
298	3493.500000	135.000000	125.000000	0
300	3493.500000	315.000000	125.000000	0
302	3493.500000	495.000000	125.000000	0
304	3493.500000	675.000000	125.000000	0
306	3493.500000	855.000000	125.000000	0
308	3630.500000	45.000000	125.000000	0
310	3630.500000	225.000000	125.000000	0
312	3630.500000	405.000000	125.000000	0
314	3630.500000	585.000000	125.000000	0
316	3630.500000	765.000000	125.000000	0
318	3630.500000	945.000000	125.000000	0
320	3767.500000	135.000000	125.000000	0
322	3767.500000	315.000000	125.000000	0
324	3767.500000	495.000000	125.000000	0
326	3767.500000	675.000000	125.000000	0
328	3767.500000	855.000000	125.000000	0
330	3904.500000	45.000000	125.000000	0
332	3904.500000	225.000000	125.000000	0
334	1000.000000	166.500000	125.000000	0
336	1000.000000	832.500000	125.000000	0
338	3000.000000	499.500000	125.000000	0
340	2000.000000	500.000000	250.000000	0
342	57.000000	249.000000	250.000000	0
344	57.000000	581.000000	250.000000	0
346	57.000000	913.000000	250.000000	0
348	171.000000	249.000000	250.000000	0
350	171.000000	581.000000	250.000000	0
352	171.000000	913.000000	250.000000	0
354	285.000000	249.000000	250.000000	0
356	285.000000	581.000000	250.000000	0
358	285.000000	913.000000	250.000000	0
360	399.000000	249.000000	250.000000	0
362	399.000000	581.000000	250.000000	0
364	399.000000	913.000000	250.000000	0
366	513.000000	249.000000	250.000000	0
368	513.000000	581.000000	250.000000	0
370	513.000000	913.000000	250.000000	0
372	627.000000	249.000000	250.000000	0
374	627.000000	581.000000	250.000000	0
376	627.000000	913.000000	250.000000	0
378	741.000000	249.000000	250.000000	0
380	741.000000	581.000000	250.000000	0
382	741.000000	913.000000	250.000000	0
384	855.000000	249.000000	250.000000	0
386	855.000000	581.000000	250.000000	0
388	855.000000	913.000000	250.000000	0
390	969.000000	249.000000	250.000000	0
392	969.000000	581.000000	250.000000	0
394	969.000000	913.000000	250.000000	0
396	1083.000000	249.000000	250.000000	0
398	1083.000000	581.000000	250.000000	0
400	1083.000000	913.000000	250.000000	0
402	1197.000000	249.000000	250.000000	0
404	1197.000000	581.000000	250.000000	0
406	1197.000000	913.000000	250.000000	0
408	1311.000000	249.000000	250.000000	0
410	1311.000000	581.000000	250.000000	0
412	1311.000000	913.000000	250.000000	0
414	1425.000000	249.000000	250.000000	0
416	1425.000000	581.000000	250.000000	0
418	1425.000000	913.000000	250.000000	0
420	1539.000000	249.000000	250.000000	0
422	1539.000000	581.000000	250.000000	0
424	1539.000000	913.000000	250.000000	0
426	1653.000000	249.000000	250.000000	0
428	1653.000000	581.000000	250.000000	0
430	1653.000000	913.000000	250.000000	0
432	1767.000000	249.000000	250.000000	0
434	1767.000000	581.000000	250.000000	0
436	1767.000000	913.000000	250.000000	0
438	1881.000000	249.000000	250.000000	0
440	1881.000000	581.000000	250.000000	0
442	1881.000000	913.000000	250.000000	0
444	1995.000000	249.000000	250.000000	0
446	1995.000000	581.000000	250.000000	0
448	1995.000000	913.000000	250.000000	0
450	2109.000000	249.000000	250.000000	0
452	2109.000000	581.000000	250.000000	0
454	2109.000000	913.000000	250.000000	0
456	2223.000000	249.000000	250.000000	0
458	2223.000000	581.000000	250.000000	0
460	2223.000000	913.000000	250.000000	0
462	2337.000000	249.000000	250.000000	0
464	2337.000000	581.000000	250.000000	0
466	2337.000000	913.000000	250.000000	0
468	2451.000000	249.000000	250.000000	0
470	2451.000000	581.000000	250.000000	0
472	2451.000000	913.000000	250.000000	0
474	2565.000000	249.000000	250.000000	0
476	2565.000000	581.000000	250.000000	0
478	2565.000000	913.000000	250.000000	0
480	2679.000000	249.000000	250.000000	0
482	2679.000000	581.000000	250.000000	0
484	2679.000000	913.000000	250.000000	0
486	2793.000000	249.000000	250.000000	0
488	2793.000000	581.000000	250.000000	0
490	2793.000000	913.000000	250.000000	0
492	2907.000000	249.000000	250.000000	0
494	2907.000000	581.000000	250.000000	0
496	2907.000000	913.000000	250.000000	0
498	3021.000000	249.000000	250.000000	0
500	3021.000000	581.000000	250.000000	0
502	3021.000000	913.000000	250.000000	0
504	3135.000000	249.000000	250.000000	0
506	3135.000000	581.000000	250.000000	0
508	3135.000000	913.000000	250.000000	0
510	3249.000000	249.000000	250.000000	0
512	3249.000000	581.000000	250.000000	0
514	3249.000000	913.000000	250.000000	0
516	3363.000000	249.000000	250.000000	0
518	3363.000000	581.000000	250.000000	0
520	3363.000000	913.000000	250.000000	0
522	3477.000000	249.000000	250.000000	0
524	3477.000000	581.000000	250.000000	0
526	3477.000000	913.000000	250.000000	0
528	3591.000000	249.000000	250.000000	0
530	3591.000000	581.000000	250.000000	0
532	3591.000000	913.000000	250.000000	0
534	3705.000000	249.000000	250.000000	0
536	3705.000000	581.000000	250.000000	0
538	3705.000000	913.000000	250.000000	0
540	3819.000000	249.000000	250.000000	0
542	3819.000000	581.000000	250.000000	0
544	3819.000000	913.000000	250.000000	0
546	62.500000	62.500000	400.000000	0
548	62.500000	312.500000	400.000000	0
550	62.500000	562.500000	400.000000	0
552	62.500000	812.500000	400.000000	0
554	187.500000	62.500000	400.000000	0
556	187.500000	312.500000	400.000000	0
558	187.500000	562.500000	400.000000	0
560	187.500000	812.500000	400.000000	0
562	312.500000	62.500000	400.000000	0
564	312.500000	312.500000	400.000000	0
566	312.500000	562.500000	400.000000	0
568	312.500000	812.500000	400.000000	0
570	437.500000	62.500000	400.000000	0
572	437.500000	312.500000	400.000000	0
574	437.500000	562.500000	400.000000	0
576	437.500000	812.500000	400.000000	0
578	562.500000	62.500000	400.000000	0
580	562.500000	312.500000	400.000000	0
582	562.500000	562.500000	400.000000	0
584	562.500000	812.500000	400.000000	0
586	687.500000	62.500000	400.000000	0
588	687.500000	312.500000	400.000000	0
590	687.500000	562.500000	400.000000	0
592	687.500000	812.500000	400.000000	0
594	812.500000	62.500000	400.000000	0
596	812.500000	312.500000	400.000000	0
598	812.500000	562.500000	400.000000	0
600	812.500000	812.500000	400.000000	0
602	937.500000	62.500000	400.000000	0
604	937.500000	312.500000	400.000000	0
606	937.500000	562.500000	400.000000	0
608	937.500000	812.500000	400.000000	0
610	1062.500000	62.500000	400.000000	0
612	1062.500000	312.500000	400.000000	0
614	1062.500000	562.500000	400.000000	0
616	1062.500000	812.500000	400.000000	0
618	1187.500000	62.500000	400.000000	0
620	1187.500000	312.500000	400.000000	0
622	1187.500000	562.500000	400.000000	0
624	1187.500000	812.500000	400.000000	0
626	1312.500000	62.500000	400.000000	0
628	1312.500000	312.500000	400.000000	0
630	1312.500000	562.500000	400.000000	0
632	1312.500000	812.500000	400.000000	0
634	1437.500000	62.500000	400.000000	0
636	1437.500000	312.500000	400.000000	0
638	1437.500000	562.500000	400.000000	0
640	1437.500000	812.500000	400.000000	0
642	1562.500000	62.500000	400.000000	0
644	1562.500000	312.500000	400.000000	0
646	1562.500000	562.500000	400.000000	0
648	1562.500000	812.500000	400.000000	0
650	1687.500000	62.500000	400.000000	0
652	1687.500000	312.500000	400.000000	0
654	1687.500000	562.500000	400.000000	0
656	1687.500000	812.500000	400.000000	0
658	1812.500000	62.500000	400.000000	0
660	1812.500000	312.500000	400.000000	0
662	1812.500000	562.500000	400.000000	0
664	1812.500000	812.500000	400.000000	0
666	1937.500000	62.500000	400.000000	0
668	1937.500000	312.500000	400.000000	0
670	1937.500000	562.500000	400.000000	0
672	1937.500000	812.500000	400.000000	0
674	2062.500000	62.500000	400.000000	0
676	2062.500000	312.500000	400.000000	0
678	2062.500000	562.500000	400.000000	0
680	2062.500000	812.500000	400.000000	0
682	2187.500000	62.500000	400.000000	0
684	2187.500000	312.500000	400.000000	0
686	2187.500000	562.500000	400.000000	0
688	2187.500000	812.500000	400.000000	0
690	2312.500000	62.500000	400.000000	0
692	2312.500000	312.500000	400.000000	0
694	2312.500000	562.500000	400.000000	0
696	2312.500000	812.500000	400.000000	0
698	2437.500000	62.500000	400.000000	0
700	2437.500000	312.500000	400.000000	0
702	2437.500000	562.500000	400.000000	0
704	2437.500000	812.500000	400.000000	0
706	2562.500000	62.500000	400.000000	0
708	2562.500000	312.500000	400.000000	0
710	2562.500000	562.500000	400.000000	0
712	2562.500000	812.500000	400.000000	0
714	2687.500000	62.500000	400.000000	0
716	2687.500000	312.500000	400.000000	0
718	2687.500000	562.500000	400.000000	0
720	2687.500000	812.500000	400.000000	0
722	2812.500000	62.500000	400.000000	0
724	2812.500000	312.500000	400.000000	0
726	2812.500000	562.500000	400.000000	0
728	2812.500000	812.500000	400.000000	0
730	2937.500000	62.500000	400.000000	0
732	2937.500000	312.500000	400.000000	0
734	2937.500000	562.500000	400.000000	0
736	2937.500000	812.500000	400.000000	0
738	3062.500000	62.500000	400.000000	0
740	3062.500000	312.500000	400.000000	0
742	3062.500000	562.500000	400.000000	0
744	3062.500000	812.500000	400.000000	0
746	3187.500000	62.500000	400.000000	0
748	3187.500000	312.500000	400.000000	0
750	3187.500000	562.500000	400.000000	0
752	3187.500000	812.500000	400.000000	0
754	3312.500000	62.500000	400.000000	0
756	3312.500000	312.500000	400.000000	0
758	3312.500000	562.500000	400.000000	0
760	3312.500000	812.500000	400.000000	0
762	3437.500000	62.500000	400.000000	0
764	3437.500000	312.500000	400.000000	0
766	3437.500000	562.500000	400.000000	0
768	3437.500000	812.500000	400.000000	0
770	3562.500000	62.500000	400.000000	0
772	3562.500000	312.500000	400.000000	0
774	3562.500000	562.500000	400.000000	0
776	3562.500000	812.500000	400.000000	0
778	3687.500000	62.500000	400.000000	0
780	3687.500000	312.500000	400.000000	0
782	3687.500000	562.500000	400.000000	0
784	3687.500000	812.500000	400.000000	0
786	3812.500000	62.500000	400.000000	0
788	3812.500000	312.500000	400.000000	0
790	3812.500000	562.500000	400.000000	0
792	3812.500000	812.500000	400.000000	0
794	3937.500000	62.500000	400.000000	0
1	2000.000000	250.000000	125.000000	1
3	1000.000000	250.000000	125.000000	1
5	3000.000000	250.000000	125.000000	1
7	666.500000	166.500000	125.000000	1
9	666.500000	832.500000	125.000000	1
11	1999.500000	499.500000	125.000000	1
13	3332.500000	166.500000	125.000000	1
15	3332.500000	832.500000	125.000000	1
17	1000.000000	750.000000	400.000000	1
19	3000.000000	750.000000	400.000000	1
21	3000.000000	500.000000	50.000000	1
23	68.500000	135.000000	125.000000	1
25	68.500000	315.000000	125.000000	1
27	68.500000	495.000000	125.000000	1
29	68.500000	675.000000	125.000000	1
31	68.500000	855.000000	125.000000	1
33	205.500000	45.000000	125.000000	1
35	205.500000	225.000000	125.000000	1
37	205.500000	405.000000	125.000000	1
39	205.500000	585.000000	125.000000	1
41	205.500000	765.000000	125.000000	1
43	205.500000	945.000000	125.000000	1
45	342.500000	135.000000	125.000000	1
47	342.500000	315.000000	125.000000	1
49	342.500000	495.000000	125.000000	1
51	342.500000	675.000000	125.000000	1
53	342.500000	855.000000	125.000000	1
55	479.500000	45.000000	125.000000	1
57	479.500000	225.000000	125.000000	1
59	479.500000	405.000000	125.000000	1
61	479.500000	585.000000	125.000000	1
63	479.500000	765.000000	125.000000	1
65	479.500000	945.000000	125.000000	1
67	616.500000	135.000000	125.000000	1
69	616.500000	315.000000	125.000000	1
71	616.500000	495.000000	125.000000	1
73	616.500000	675.000000	125.000000	1
75	616.500000	855.000000	125.000000	1
77	753.500000	45.000000	125.000000	1
79	753.500000	225.000000	125.000000	1
81	753.500000	405.000000	125.000000	1
83	753.500000	585.000000	125.000000	1
85	753.500000	765.000000	125.000000	1
87	753.500000	945.000000	125.000000	1
89	890.500000	135.000000	125.000000	1
91	890.500000	315.000000	125.000000	1
93	890.500000	495.000000	125.000000	1
95	890.500000	675.000000	125.000000	1
97	890.500000	855.000000	125.000000	1
99	1027.500000	45.000000	125.000000	1
101	1027.500000	225.000000	125.000000	1
103	1027.500000	405.000000	125.000000	1
105	1027.500000	585.000000	125.000000	1
107	1027.500000	765.000000	125.000000	1
109	1027.500000	945.000000	125.000000	1
111	1164.500000	135.000000	125.000000	1
113	1164.500000	315.000000	125.000000	1
115	1164.500000	495.000000	125.000000	1
117	1164.500000	675.000000	125.000000	1
119	1164.500000	855.000000	125.000000	1
121	1301.500000	45.000000	125.000000	1
123	1301.500000	225.000000	125.000000	1
125	1301.500000	405.000000	125.000000	1
127	1301.500000	585.000000	125.000000	1
129	1301.500000	765.000000	125.000000	1
131	1301.500000	945.000000	125.000000	1
133	1438.500000	135.000000	125.000000	1
135	1438.500000	315.000000	125.000000	1
137	1438.500000	495.000000	125.000000	1
139	1438.500000	675.000000	125.000000	1
141	1438.500000	855.000000	125.000000	1
143	1575.500000	45.000000	125.000000	1
145	1575.500000	225.000000	125.000000	1
147	1575.500000	405.000000	125.000000	1
149	1575.500000	585.000000	125.000000	1
151	1575.500000	765.000000	125.000000	1
153	1575.500000	945.000000	125.000000	1
155	1712.500000	135.000000	125.000000	1
157	1712.500000	315.000000	125.000000	1
159	1712.500000	495.000000	125.000000	1
161	1712.500000	675.000000	125.000000	1
163	1712.500000	855.000000	125.000000	1
165	1849.500000	45.000000	125.000000	1
167	1849.500000	225.000000	125.000000	1
169	1849.500000	405.000000	125.000000	1
171	1849.500000	585.000000	125.000000	1
173	1849.500000	765.000000	125.000000	1
175	1849.500000	945.000000	125.000000	1
177	1986.500000	135.000000	125.000000	1
179	1986.500000	315.000000	125.000000	1
181	1986.500000	495.000000	125.000000	1
183	1986.500000	675.000000	125.000000	1
185	1986.500000	855.000000	125.000000	1
187	2123.500000	45.000000	125.000000	1
189	2123.500000	225.000000	125.000000	1
191	2123.500000	405.000000	125.000000	1
193	2123.500000	585.000000	125.000000	1
195	2123.500000	765.000000	125.000000	1
197	2123.500000	945.000000	125.000000	1
199	2260.500000	135.000000	125.000000	1
201	2260.500000	315.000000	125.000000	1
203	2260.500000	495.000000	125.000000	1
205	2260.500000	675.000000	125.000000	1
207	2260.500000	855.000000	125.000000	1
209	2397.500000	45.000000	125.000000	1
211	2397.500000	225.000000	125.000000	1
213	2397.500000	405.000000	125.000000	1
215	2397.500000	585.000000	125.000000	1
217	2397.500000	765.000000	125.000000	1
219	2397.500000	945.000000	125.000000	1
221	2534.500000	135.000000	125.000000	1
223	2534.500000	315.000000	125.000000	1
225	2534.500000	495.000000	125.000000	1
227	2534.500000	675.000000	125.000000	1
229	2534.500000	855.000000	125.000000	1
231	2671.500000	45.000000	125.000000	1
233	2671.500000	225.000000	125.000000	1
235	2671.500000	405.000000	125.000000	1
237	2671.500000	585.000000	125.000000	1
239	2671.500000	765.000000	125.000000	1
241	2671.500000	945.000000	125.000000	1
243	2808.500000	135.000000	125.000000	1
245	2808.500000	315.000000	125.000000	1
247	2808.500000	495.000000	125.000000	1
249	2808.500000	675.000000	125.000000	1
251	2808.500000	855.000000	125.000000	1
253	2945.500000	45.000000	125.000000	1
255	2945.500000	225.000000	125.000000	1
257	2945.500000	405.000000	125.000000	1
259	2945.500000	585.000000	125.000000	1
261	2945.500000	765.000000	125.000000	1
263	2945.500000	945.000000	125.000000	1
265	3082.500000	135.000000	125.000000	1
267	3082.500000	315.000000	125.000000	1
269	3082.500000	495.000000	125.000000	1
271	3082.500000	675.000000	125.000000	1
273	3082.500000	855.000000	125.000000	1
275	3219.500000	45.000000	125.000000	1
277	3219.500000	225.000000	125.000000	1
279	3219.500000	405.000000	125.000000	1
281	3219.500000	585.000000	125.000000	1
283	3219.500000	765.000000	125.000000	1
285	3219.500000	945.000000	125.000000	1
287	3356.500000	135.000000	125.000000	1
289	3356.500000	315.000000	125.000000	1
291	3356.500000	495.000000	125.000000	1
293	3356.500000	675.000000	125.000000	1
295	3356.500000	855.000000	125.000000	1
297	3493.500000	45.000000	125.000000	1
299	3493.500000	225.000000	125.000000	1
301	3493.500000	405.000000	125.000000	1
303	3493.500000	585.000000	125.000000	1
305	3493.500000	765.000000	125.000000	1
307	3493.500000	945.000000	125.000000	1
309	3630.500000	135.000000	125.000000	1
311	3630.500000	315.000000	125.000000	1
313	3630.500000	495.000000	125.000000	1
315	3630.500000	675.000000	125.000000	1
317	3630.500000	855.000000	125.000000	1
319	3767.500000	45.000000	125.000000	1
321	3767.500000	225.000000	125.000000	1
323	3767.500000	405.000000	125.000000	1
325	3767.500000	585.000000	125.000000	1
327	3767.500000	765.000000	125.000000	1
329	3767.500000	945.000000	125.000000	1
331	3904.500000	135.000000	125.000000	1
333	3904.500000	315.000000	125.000000	1
335	1000.000000	499.500000	125.000000	1
337	3000.000000	166.500000	125.000000	1
339	3000.000000	832.500000	125.000000	1
341	57.000000	83.000000	250.000000	1
343	57.000000	415.000000	250.000000	1
345	57.000000	747.000000	250.000000	1
347	171.000000	83.000000	250.000000	1
349	171.000000	415.000000	250.000000	1
351	171.000000	747.000000	250.000000	1
353	285.000000	83.000000	250.000000	1
355	285.000000	415.000000	250.000000	1
357	285.000000	747.000000	250.000000	1
359	399.000000	83.000000	250.000000	1
361	399.000000	415.000000	250.000000	1
363	399.000000	747.000000	250.000000	1
365	513.000000	83.000000	250.000000	1
367	513.000000	415.000000	250.000000	1
369	513.000000	747.000000	250.000000	1
371	627.000000	83.000000	250.000000	1
373	627.000000	415.000000	250.000000	1
375	627.000000	747.000000	250.000000	1
377	741.000000	83.000000	250.000000	1
379	741.000000	415.000000	250.000000	1
381	741.000000	747.000000	250.000000	1
383	855.000000	83.000000	250.000000	1
385	855.000000	415.000000	250.000000	1
387	855.000000	747.000000	250.000000	1
389	969.000000	83.000000	250.000000	1
391	969.000000	415.000000	250.000000	1
393	969.000000	747.000000	250.000000	1
395	1083.000000	83.000000	250.000000	1
397	1083.000000	415.000000	250.000000	1
399	1083.000000	747.000000	250.000000	1
401	1197.000000	83.000000	250.000000	1
403	1197.000000	415.000000	250.000000	1
405	1197.000000	747.000000	250.000000	1
407	1311.000000	83.000000	250.000000	1
409	1311.000000	415.000000	250.000000	1
411	1311.000000	747.000000	250.000000	1
413	1425.000000	83.000000	250.000000	1
415	1425.000000	415.000000	250.000000	1
417	1425.000000	747.000000	250.000000	1
419	1539.000000	83.000000	250.000000	1
421	1539.000000	415.000000	250.000000	1
423	1539.000000	747.000000	250.000000	1
425	1653.000000	83.000000	250.000000	1
427	1653.000000	415.000000	250.000000	1
429	1653.000000	747.000000	250.000000	1
431	1767.000000	83.000000	250.000000	1
433	1767.000000	415.000000	250.000000	1
435	1767.000000	747.000000	250.000000	1
437	1881.000000	83.000000	250.000000	1
439	1881.000000	415.000000	250.000000	1
441	1881.000000	747.000000	250.000000	1
443	1995.000000	83.000000	250.000000	1
445	1995.000000	415.000000	250.000000	1
447	1995.000000	747.000000	250.000000	1
449	2109.000000	83.000000	250.000000	1
451	2109.000000	415.000000	250.000000	1
453	2109.000000	747.000000	250.000000	1
455	2223.000000	83.000000	250.000000	1
457	2223.000000	415.000000	250.000000	1
459	2223.000000	747.000000	250.000000	1
461	2337.000000	83.000000	250.000000	1
463	2337.000000	415.000000	250.000000	1
465	2337.000000	747.000000	250.000000	1
467	2451.000000	83.000000	250.000000	1
469	2451.000000	415.000000	250.000000	1
471	2451.000000	747.000000	250.000000	1
473	2565.000000	83.000000	250.000000	1
475	2565.000000	415.000000	250.000000	1
477	2565.000000	747.000000	250.000000	1
479	2679.000000	83.000000	250.000000	1
481	2679.000000	415.000000	250.000000	1
483	2679.000000	747.000000	250.000000	1
485	2793.000000	83.000000	250.000000	1
487	2793.000000	415.000000	250.000000	1
489	2793.000000	747.000000	250.000000	1
491	2907.000000	83.000000	250.000000	1
493	2907.000000	415.000000	250.000000	1
495	2907.000000	747.000000	250.000000	1
497	3021.000000	83.000000	250.000000	1
499	3021.000000	415.000000	250.000000	1
501	3021.000000	747.000000	250.000000	1
503	3135.000000	83.000000	250.000000	1
505	3135.000000	415.000000	250.000000	1
507	3135.000000	747.000000	250.000000	1
509	3249.000000	83.000000	250.000000	1
511	3249.000000	415.000000	250.000000	1
513	3249.000000	747.000000	250.000000	1
515	3363.000000	83.000000	250.000000	1
517	3363.000000	415.000000	250.000000	1
519	3363.000000	747.000000	250.000000	1
521	3477.000000	83.000000	250.000000	1
523	3477.000000	415.000000	250.000000	1
525	3477.000000	747.000000	250.000000	1
527	3591.000000	83.000000	250.000000	1
529	3591.000000	415.000000	250.000000	1
531	3591.000000	747.000000	250.000000	1
533	3705.000000	83.000000	250.000000	1
535	3705.000000	415.000000	250.000000	1
537	3705.000000	747.000000	250.000000	1
539	3819.000000	83.000000	250.000000	1
541	3819.000000	415.000000	250.000000	1
543	3819.000000	747.000000	250.000000	1
545	3933.000000	83.000000	250.000000	1
547	62.500000	187.500000	400.000000	1
549	62.500000	437.500000	400.000000	1
551	62.500000	687.500000	400.000000	1
553	62.500000	937.500000	400.000000	1
555	187.500000	187.500000	400.000000	1
557	187.500000	437.500000	400.000000	1
559	187.500000	687.500000	400.000000	1
561	187.500000	937.500000	400.000000	1
563	312.500000	187.500000	400.000000	1
565	312.500000	437.500000	400.000000	1
567	312.500000	687.500000	400.000000	1
569	312.500000	937.500000	400.000000	1
571	437.500000	187.500000	400.000000	1
573	437.500000	437.500000	400.000000	1
575	437.500000	687.500000	400.000000	1
577	437.500000	937.500000	400.000000	1
579	562.500000	187.500000	400.000000	1
581	562.500000	437.500000	400.000000	1
583	562.500000	687.500000	400.000000	1
585	562.500000	937.500000	400.000000	1
587	687.500000	187.500000	400.000000	1
589	687.500000	437.500000	400.000000	1
591	687.500000	687.500000	400.000000	1
593	687.500000	937.500000	400.000000	1
595	812.500000	187.500000	400.000000	1
597	812.500000	437.500000	400.000000	1
599	812.500000	687.500000	400.000000	1
601	812.500000	937.500000	400.000000	1
603	937.500000	187.500000	400.000000	1
605	937.500000	437.500000	400.000000	1
607	937.500000	687.500000	400.000000	1
609	937.500000	937.500000	400.000000	1
611	1062.500000	187.500000	400.000000	1
613	1062.500000	437.500000	400.000000	1
615	1062.500000	687.500000	400.000000	1
617	1062.500000	937.500000	400.000000	1
619	1187.500000	187.500000	400.000000	1
