cell	x	y	z	host
173	1849.500000	765.000000	125.000000	0
174	1849.500000	855.000000	125.000000	0
175	1849.500000	945.000000	125.000000	0
176	1986.500000	45.000000	125.000000	0
177	1986.500000	135.000000	125.000000	0
178	1986.500000	225.000000	125.000000	0
179	1986.500000	315.000000	125.000000	0
180	1986.500000	405.000000	125.000000	0
181	1986.500000	495.000000	125.000000	0
182	1986.500000	585.000000	125.000000	0
183	1986.500000	675.000000	125.000000	0
184	1986.500000	765.000000	125.000000	0
185	1986.500000	855.000000	125.000000	0
186	1986.500000	945.000000	125.000000	0
187	2123.500000	45.000000	125.000000	0
188	2123.500000	135.000000	125.000000	0
189	2123.500000	225.000000	125.000000	0
190	2123.500000	315.000000	125.000000	0
191	2123.500000	405.000000	125.000000	0
192	2123.500000	495.000000	125.000000	0
193	2123.500000	585.000000	125.000000	0
194	2123.500000	675.000000	125.000000	0
195	2123.500000	765.000000	125.000000	0
196	2123.500000	855.000000	125.000000	0
197	2123.500000	945.000000	125.000000	0
198	2260.500000	45.000000	125.000000	0
199	2260.500000	135.000000	125.000000	0
200	2260.500000	225.000000	125.000000	0
201	2260.500000	315.000000	125.000000	0
202	2260.500000	405.000000	125.000000	0
203	2260.500000	495.000000	125.000000	0
204	2260.500000	585.000000	125.000000	0
205	2260.500000	675.000000	125.000000	0
206	2260.500000	765.000000	125.000000	0
207	2260.500000	855.000000	125.000000	0
208	2260.500000	945.000000	125.000000	0
209	2397.500000	45.000000	125.000000	0
210	2397.500000	135.000000	125.000000	0
211	2397.500000	225.000000	125.000000	0
212	2397.500000	315.000000	125.000000	0
213	2397.500000	405.000000	125.000000	0
214	2397.500000	495.000000	125.000000	0
215	2397.500000	585.000000	125.000000	0
216	2397.500000	675.000000	125.000000	0
217	2397.500000	765.000000	125.000000	0
218	2397.500000	855.000000	125.000000	0
219	2397.500000	945.000000	125.000000	0
220	2534.500000	45.000000	125.000000	0
221	2534.500000	135.000000	125.000000	0
222	2534.500000	225.000000	125.000000	0
223	2534.500000	315.000000	125.000000	0
224	2534.500000	405.000000	125.000000	0
225	2534.500000	495.000000	125.000000	0
226	2534.500000	585.000000	125.000000	0
227	2534.500000	675.000000	125.000000	0
228	2534.500000	765.000000	125.000000	0
229	2534.500000	855.000000	125.000000	0
230	2534.500000	945.000000	125.000000	0
231	2671.500000	45.000000	125.000000	0
232	2671.500000	135.000000	125.000000	0
233	2671.500000	225.000000	125.000000	0
234	2671.500000	315.000000	125.000000	0
235	2671.500000	405.000000	125.000000	0
236	2671.500000	495.000000	125.000000	0
237	2671.500000	585.000000	125.000000	0
238	2671.500000	675.000000	125.000000	0
239	2671.500000	765.000000	125.000000	0
240	2671.500000	855.000000	125.000000	0
241	2671.500000	945.000000	125.000000	0
242	2808.500000	45.000000	125.000000	0
243	2808.500000	135.000000	125.000000	0
244	2808.500000	225.000000	125.000000	0
245	2808.500000	315.000000	125.000000	0
246	2808.500000	405.000000	125.000000	0
247	2808.500000	495.000000	125.000000	0
248	2808.500000	585.000000	125.000000	0
249	2808.500000	675.000000	125.000000	0
250	2808.500000	765.000000	125.000000	0
251	2808.500000	855.000000	125.000000	0
252	2808.500000	945.000000	125.000000	0
253	2945.500000	45.000000	125.000000	0
254	2945.500000	135.000000	125.000000	0
255	2945.500000	225.000000	125.000000	0
256	2945.500000	315.000000	125.000000	0
257	2945.500000	405.000000	125.000000	0
258	2945.500000	495.000000	125.000000	0
259	2945.500000	585.000000	125.000000	0
260	2945.500000	675.000000	125.000000	0
261	2945.500000	765.000000	125.000000	0
262	2945.500000	855.000000	125.000000	0
263	2945.500000	945.000000	125.000000	0
264	3082.500000	45.000000	125.000000	0
265	3082.500000	135.000000	125.000000	0
266	3082.500000	225.000000	125.000000	0
267	3082.500000	315.000000	125.000000	0
268	3082.500000	405.000000	125.000000	0
269	3082.500000	495.000000	125.000000	0
270	3082.500000	585.000000	125.000000	0
271	3082.500000	675.000000	125.000000	0
272	3082.500000	765.000000	125.000000	0
273	3082.500000	855.000000	125.000000	0
274	3082.500000	945.000000	125.000000	0
275	3219.500000	45.000000	125.000000	0
276	3219.500000	135.000000	125.000000	0
277	3219.500000	225.000000	125.000000	0
278	3219.500000	315.000000	125.000000	0
279	3219.500000	405.000000	125.000000	0
280	3219.500000	495.000000	125.000000	0
281	3219.500000	585.000000	125.000000	0
282	3219.500000	675.000000	125.000000	0
283	3219.500000	765.000000	125.000000	0
284	3219.500000	855.000000	125.000000	0
285	3219.500000	945.000000	125.000000	0
286	3356.500000	45.000000	125.000000	0
287	3356.500000	135.000000	125.000000	0
288	3356.500000	225.000000	125.000000	0
289	3356.500000	315.000000	125.000000	0
290	3356.500000	405.000000	125.000000	0
291	3356.500000	495.000000	125.000000	0
292	3356.500000	585.000000	125.000000	0
293	3356.500000	675.000000	125.000000	0
294	3356.500000	765.000000	125.000000	0
295	3356.500000	855.000000	125.000000	0
296	3356.500000	945.000000	125.000000	0
297	3493.500000	45.000000	125.000000	0
298	3493.500000	135.000000	125.000000	0
299	3493.500000	225.000000	125.000000	0
300	3493.500000	315.000000	125.000000	0
301	3493.500000	405.000000	125.000000	0
302	3493.500000	495.000000	125.000000	0
303	3493.500000	585.000000	125.000000	0
304	3493.500000	675.000000	125.000000	0
305	3493.500000	765.000000	125.000000	0
306	3493.500000	855.000000	125.000000	0
307	3493.500000	945.000000	125.000000	0
308	3630.500000	45.000000	125.000000	0
309	3630.500000	135.000000	125.000000	0
310	3630.500000	225.000000	125.000000	0
311	3630.500000	315.000000	125.000000	0
312	3630.500000	405.000000	125.000000	0
313	3630.500000	495.000000	125.000000	0
314	3630.500000	585.000000	125.000000	0
315	3630.500000	675.000000	125.000000	0
316	3630.500000	765.000000	125.000000	0
317	3630.500000	855.000000	125.000000	0
318	3630.500000	945.000000	125.000000	0
319	3767.500000	45.000000	125.000000	0
320	3767.500000	135.000000	125.000000	0
321	3767.500000	225.000000	125.000000	0
322	3767.500000	315.000000	125.000000	0
323	3767.500000	405.000000	125.000000	0
324	3767.500000	495.000000	125.000000	0
325	3767.500000	585.000000	125.000000	0
326	3767.500000	675.000000	125.000000	0
327	3767.500000	765.000000	125.000000	0
328	3767.500000	855.000000	125.000000	0
329	3767.500000	945.000000	125.000000	0
330	3904.500000	45.000000	125.000000	0
331	3904.500000	135.000000	125.000000	0
332	3904.500000	225.000000	125.000000	0
333	3904.500000	315.000000	125.000000	0
334	1000.000000	166.500000	125.000000	0
335	1000.000000	499.500000	125.000000	0
336	1000.000000	832.500000	125.000000	0
337	3000.000000	166.500000	125.000000	0
338	3000.000000	499.500000	125.000000	0
339	3000.000000	832.500000	125.000000	0
340	2000.000000	500.000000	250.000000	0
341	57.000000	83.000000	250.000000	0
342	57.000000	249.000000	250.000000	0
343	57.000000	415.000000	250.000000	0
344	57.000000	581.000000	250.000000	0
345	57.000000	747.000000	250.000000	0
346	57.000000	913.000000	250.000000	0
347	171.000000	83.000000	250.000000	0
348	171.000000	249.000000	250.000000	0
349	171.000000	415.000000	250.000000	0
350	171.000000	581.000000	250.000000	0
351	171.000000	747.000000	250.000000	0
352	171.000000	913.000000	250.000000	0
353	285.000000	83.000000	250.000000	0
354	285.000000	249.000000	250.000000	0
355	285.000000	415.000000	250.000000	0
356	285.000000	581.000000	250.000000	0
357	285.000000	747.000000	250.000000	0
358	285.000000	913.000000	250.000000	0
359	399.000000	83.000000	250.000000	0
360	399.000000	249.000000	250.000000	0
361	399.000000	415.000000	250.000000	0
362	399.000000	581.000000	250.000000	0
363	399.000000	747.000000	250.000000	0
364	399.000000	913.000000	250.000000	0
365	513.000000	83.000000	250.000000	0
366	513.000000	249.000000	250.000000	0
367	513.000000	415.000000	250.000000	0
368	513.000000	581.000000	250.000000	0
369	513.000000	747.000000	250.000000	0
370	513.000000	913.000000	250.000000	0
371	627.000000	83.000000	250.000000	0
372	627.000000	249.000000	250.000000	0
373	627.000000	415.000000	250.000000	0
374	627.000000	581.000000	250.000000	0
375	627.000000	747.000000	250.000000	0
376	627.000000	913.000000	250.000000	0
377	741.000000	83.000000	250.000000	0
378	741.000000	249.000000	250.000000	0
379	741.000000	415.000000	250.000000	0
380	741.000000	581.000000	250.000000	0
381	741.000000	747.000000	250.000000	0
382	741.000000	913.000000	250.000000	0
383	855.000000	83.000000	250.000000	0
384	855.000000	249.000000	250.000000	0
385	855.000000	415.000000	250.000000	0
386	855.000000	581.000000	250.000000	0
387	855.000000	747.000000	250.000000	0
388	855.000000	913.000000	250.000000	0
389	969.000000	83.000000	250.000000	0
390	969.000000	249.000000	250.000000	0
391	969.000000	415.000000	250.000000	0
392	969.000000	581.000000	250.000000	0
393	969.000000	747.000000	250.000000	0
394	969.000000	913.000000	250.000000	0
395	1083.000000	83.000000	250.000000	0
396	1083.000000	249.000000	250.000000	0
397	1083.000000	415.000000	250.000000	0
398	1083.000000	581.000000	250.000000	0
399	1083.000000	747.000000	250.000000	0
400	1083.000000	913.000000	250.000000	0
401	1197.000000	83.000000	250.000000	0
402	1197.000000	249.000000	250.000000	0
403	1197.000000	415.000000	250.000000	0
404	1197.000000	581.000000	250.000000	0
405	1197.000000	747.000000	250.000000	0
406	1197.000000	913.000000	250.000000	0
407	1311.000000	83.000000	250.000000	0
408	1311.000000	249.000000	250.000000	0
409	1311.000000	415.000000	250.000000	0
410	1311.000000	581.000000	250.000000	0
411	1311.000000	747.000000	250.000000	0
412	1311.000000	913.000000	250.000000	0
413	1425.000000	83.000000	250.000000	0
414	1425.000000	249.000000	250.000000	0
415	1425.000000	415.000000	250.000000	0
416	1425.000000	581.000000	250.000000	0
417	1425.000000	747.000000	250.000000	0
418	1425.000000	913.000000	250.000000	0
419	1539.000000	83.000000	250.000000	0
420	1539.000000	249.000000	250.000000	0
421	1539.000000	415.000000	250.000000	0
422	1539.000000	581.000000	250.000000	0
423	1539.000000	747.000000	250.000000	0
424	1539.000000	913.000000	250.000000	0
425	1653.000000	83.000000	250.000000	0
426	1653.000000	249.000000	250.000000	0
427	1653.000000	415.000000	250.000000	0
428	1653.000000	581.000000	250.000000	0
429	1653.000000	747.000000	250.000000	0
430	1653.000000	913.000000	250.000000	0
431	1767.000000	83.000000	250.000000	0
432	1767.000000	249.000000	250.000000	0
433	1767.000000	415.000000	250.000000	0
434	1767.000000	581.000000	250.000000	0
435	1767.000000	747.000000	250.000000	0
436	1767.000000	913.000000	250.000000	0
437	1881.000000	83.000000	250.000000	0
438	1881.000000	249.000000	250.000000	0
439	1881.000000	415.000000	250.000000	0
440	1881.000000	581.000000	250.000000	0
441	1881.000000	747.000000	250.000000	0
442	1881.000000	913.000000	250.000000	0
443	1995.000000	83.000000	250.000000	0
444	1995.000000	249.000000	250.000000	0
445	1995.000000	415.000000	250.000000	0
446	1995.000000	581.000000	250.000000	0
447	1995.000000	747.000000	250.000000	0
448	1995.000000	913.000000	250.000000	0
449	2109.000000	83.000000	250.000000	0
450	2109.000000	249.000000	250.000000	0
451	2109.000000	415.000000	250.000000	0
452	2109.000000	581.000000	250.000000	0
453	2109.000000	747.000000	250.000000	0
454	2109.000000	913.000000	250.000000	0
455	2223.000000	83.000000	250.000000	0
456	2223.000000	249.000000	250.000000	0
457	2223.000000	415.000000	250.000000	0
458	2223.000000	581.000000	250.000000	0
459	2223.000000	747.000000	250.000000	0
460	2223.000000	913.000000	250.000000	0
461	2337.000000	83.000000	250.000000	0
462	2337.000000	249.000000	250.000000	0
463	2337.000000	415.000000	250.000000	0
464	2337.000000	581.000000	250.000000	0
465	2337.000000	747.000000	250.000000	0
466	2337.000000	913.000000	250.000000	0
467	2451.000000	83.000000	250.000000	0
468	2451.000000	249.000000	250.000000	0
469	2451.000000	415.000000	250.000000	0
470	2451.000000	581.000000	250.000000	0
471	2451.000000	747.000000	250.000000	0
472	2451.000000	913.000000	250.000000	0
473	2565.000000	83.000000	250.000000	0
474	2565.000000	249.000000	250.000000	0
475	2565.000000	415.000000	250.000000	0
476	2565.000000	581.000000	250.000000	0
477	2565.000000	747.000000	250.000000	0
478	2565.000000	913.000000	250.000000	0
479	2679.000000	83.000000	250.000000	0
480	2679.000000	249.000000	250.000000	0
481	2679.000000	415.000000	250.000000	0
482	2679.000000	581.000000	250.000000	0
483	2679.000000	747.000000	250.000000	0
484	2679.000000	913.000000	250.000000	0
485	2793.000000	83.000000	250.000000	0
486	2793.000000	249.000000	250.000000	0
487	2793.000000	415.000000	250.000000	0
488	2793.000000	581.000000	250.000000	0
489	2793.000000	747.000000	250.000000	0
490	2793.000000	913.000000	250.000000	0
491	2907.000000	83.000000	250.000000	0
492	2907.000000	249.000000	250.000000	0
493	2907.000000	415.000000	250.000000	0
494	2907.000000	581.000000	250.000000	0
495	2907.000000	747.000000	250.000000	0
496	2907.000000	913.000000	250.000000	0
497	3021.000000	83.000000	250.000000	0
498	3021.000000	249.000000	250.000000	0
499	3021.000000	415.000000	250.000000	0
500	3021.000000	581.000000	250.000000	0
501	3021.000000	747.000000	250.000000	0
502	3021.000000	913.000000	250.000000	0
503	3135.000000	83.000000	250.000000	0
504	3135.000000	249.000000	250.000000	0
505	3135.000000	415.000000	250.000000	0
506	3135.000000	581.000000	250.000000	0
507	3135.000000	747.000000	250.000000	0
508	3135.000000	913.000000	250.000000	0
509	3249.000000	83.000000	250.000000	0
510	3249.000000	249.000000	250.000000	0
511	3249.000000	415.000000	250.000000	0
512	3249.000000	581.000000	250.000000	0
513	3249.000000	747.000000	250.000000	0
514	3249.000000	913.000000	250.000000	0
515	3363.000000	83.000000	250.000000	0
516	3363.000000	249.000000	250.000000	0
517	3363.000000	415.000000	250.000000	0
518	3363.000000	581.000000	250.000000	0
519	3363.000000	747.000000	250.000000	0
520	3363.000000	913.000000	250.000000	0
521	3477.000000	83.000000	250.000000	0
522	3477.000000	249.000000	250.000000	0
523	3477.000000	415.000000	250.000000	0
524	3477.000000	581.000000	250.000000	0
525	3477.000000	747.000000	250.000000	0
526	3477.000000	913.000000	250.000000	0
527	3591.000000	83.000000	250.000000	0
528	3591.000000	249.000000	250.000000	0
529	3591.000000	415.000000	250.000000	0
530	3591.000000	581.000000	250.000000	0
531	3591.000000	747.000000	250.000000	0
532	3591.000000	913.000000	250.000000	0
533	3705.000000	83.000000	250.000000	0
534	3705.000000	249.000000	250.000000	0
535	3705.000000	415.000000	250.000000	0
536	3705.000000	581.000000	250.000000	0
537	3705.000000	747.000000	250.000000	0
538	3705.000000	913.000000	250.000000	0
539	3819.000000	83.000000	250.000000	0
540	3819.000000	249.000000	250.000000	0
541	3819.000000	415.000000	250.000000	0
542	3819.000000	581.000000	250.000000	0
543	3819.000000	747.000000	250.000000	0
544	3819.000000	913.000000	250.000000	0
545	3933.000000	83.000000	250.000000	0
546	62.500000	62.500000	400.000000	0
547	62.500000	187.500000	400.000000	0
548	62.500000	312.500000	400.000000	0
549	62.500000	437.500000	400.000000	0
550	62.500000	562.500000	400.000000	0
551	62.500000	687.500000	400.000000	0
552	62.500000	812.500000	400.000000	0
553	62.500000	937.500000	400.000000	0
554	187.500000	62.500000	400.000000	0
555	187.500000	187.500000	400.000000	0
556	187.500000	312.500000	400.000000	0
557	187.500000	437.500000	400.000000	0
558	187.500000	562.500000	400.000000	0
559	187.500000	687.500000	400.000000	0
560	187.500000	812.500000	400.000000	0
561	187.500000	937.500000	400.000000	0
562	312.500000	62.500000	400.000000	0
563	312.500000	187.500000	400.000000	0
564	312.500000	312.500000	400.000000	0
565	312.500000	437.500000	400.000000	0
566	312.500000	562.500000	400.000000	0
567	312.500000	687.500000	400.000000	0
568	312.500000	812.500000	400.000000	0
569	312.500000	937.500000	400.000000	0
570	437.500000	62.500000	400.000000	0
571	437.500000	187.500000	400.000000	0
572	437.500000	312.500000	400.000000	0
573	437.500000	437.500000	400.000000	0
574	437.500000	562.500000	400.000000	0
575	437.500000	687.500000	400.000000	0
576	437.500000	812.500000	400.000000	0
577	437.500000	937.500000	400.000000	0
578	562.500000	62.500000	400.000000	0
579	562.500000	187.500000	400.000000	0
580	562.500000	312.500000	400.000000	0
581	562.500000	437.500000	400.000000	0
582	562.500000	562.500000	400.000000	0
583	562.500000	687.500000	400.000000	0
584	562.500000	812.500000	400.000000	0
585	562.500000	937.500000	400.000000	0
586	687.500000	62.500000	400.000000	0
587	687.500000	187.500000	400.000000	0
588	687.500000	312.500000	400.000000	0
589	687.500000	437.500000	400.000000	0
590	687.500000	562.500000	400.000000	0
591	687.500000	687.500000	400.000000	0
592	687.500000	812.500000	400.000000	0
593	687.500000	937.500000	400.000000	0
594	812.500000	62.500000	400.000000	0
595	812.500000	187.500000	400.000000	0
596	812.500000	312.500000	400.000000	0
597	812.500000	437.500000	400.000000	0
598	812.500000	562.500000	400.000000	0
599	812.500000	687.500000	400.000000	0
600	812.500000	812.500000	400.000000	0
601	812.500000	937.500000	400.000000	0
602	937.500000	62.500000	400.000000	0
603	937.500000	187.500000	400.000000	0
604	937.500000	312.500000	400.000000	0
605	937.500000	437.500000	400.000000	0
606	937.500000	562.500000	400.000000	0
607	937.500000	687.500000	400.000000	0
608	937.500000	812.500000	400.000000	0
609	937.500000	937.500000	400.000000	0
610	1062.500000	62.500000	400.000000	0
611	1062.500000	187.500000	400.000000	0
612	1062.500000	312.500000	400.000000	0
613	1062.500000	437.500000	400.000000	0
614	1062.500000	562.500000	400.000000	0
615	1062.500000	687.500000	400.000000	0
616	1062.500000	812.500000	400.000000	0
617	1062.500000	937.500000	400.000000	0
618	1187.500000	62.500000	400.000000	0
619	1187.500000	187.500000	400.000000	0
620	1187.500000	312.500000	400.000000	0
621	1187.500000	437.500000	400.000000	0
622	1187.500000	562.500000	400.000000	0
623	1187.500000	687.500000	400.000000	0
624	1187.500000	812.500000	400.000000	0
625	1187.500000	937.500000	400.000000	0
626	1312.500000	62.500000	400.000000	0
627	1312.500000	187.500000	400.000000	0
628	1312.500000	312.500000	400.000000	0
629	1312.500000	437.500000	400.000000	0
630	1312.500000	562.500000	400.000000	0
631	1312.500000	687.500000	400.000000	0
632	1312.500000	812.500000	400.000000	0
633	1312.500000	937.500000	400.000000	0
634	1437.500000	62.500000	400.000000	0
635	1437.500000	187.500000	400.000000	0
636	1437.500000	312.500000	400.000000	0
637	1437.500000	437.500000	400.000000	0
638	1437.500000	562.500000	400.000000	0
639	1437.500000	687.500000	400.000000	0
640	1437.500000	812.500000	400.000000	0
641	1437.500000	937.500000	400.000000	0
642	1562.500000	62.500000	400.000000	0
643	1562.500000	187.500000	400.000000	0
644	1562.500000	312.500000	400.000000	0
645	1562.500000	437.500000	400.000000	0
646	1562.500000	562.500000	400.000000	0
647	1562.500000	687.500000	400.000000	0
648	1562.500000	812.500000	400.000000	0
649	1562.500000	937.500000	400.000000	0
650	1687.500000	62.500000	400.000000	0
651	1687.500000	187.500000	400.000000	0
652	1687.500000	312.500000	400.000000	0
653	1687.500000	437.500000	400.000000	0
654	1687.500000	562.500000	400.000000	0
655	1687.500000	687.500000	400.000000	0
656	1687.500000	812.500000	400.000000	0
657	1687.500000	937.500000	400.000000	0
658	1812.500000	62.500000	400.000000	0
659	1812.500000	187.500000	400.000000	0
660	1812.500000	312.500000	400.000000	0
661	1812.500000	437.500000	400.000000	0
662	1812.500000	562.500000	400.000000	0
663	1812.500000	687.500000	400.000000	0
664	1812.500000	812.500000	400.000000	0
665	1812.500000	937.500000	400.000000	0
666	1937.500000	62.500000	400.000000	0
667	1937.500000	187.500000	400.000000	0
668	1937.500000	312.500000	400.000000	0
669	1937.500000	437.500000	400.000000	0
670	1937.500000	562.500000	400.000000	0
671	1937.500000	687.500000	400.000000	0
672	1937.500000	812.500000	400.000000	0
673	1937.500000	937.500000	400.000000	0
674	2062.500000	62.500000	400.000000	0
675	2062.500000	187.500000	400.000000	0
676	2062.500000	312.500000	400.000000	0
677	2062.500000	437.500000	400.000000	0
678	2062.500000	562.500000	400.000000	0
679	2062.500000	687.500000	400.000000	0
680	2062.500000	812.500000	400.000000	0
681	2062.500000	937.500000	400.000000	0
682	2187.500000	62.500000	400.000000	0
683	2187.500000	187.500000	400.000000	0
684	2187.500000	312.500000	400.000000	0
685	2187.500000	437.500000	400.000000	0
686	2187.500000	562.500000	400.000000	0
687	2187.500000	687.500000	400.000000	0
688	2187.500000	812.500000	400.000000	0
689	2187.500000	937.500000	400.000000	0
690	2312.500000	62.500000	400.000000	0
691	2312.500000	187.500000	400.000000	0
692	2312.500000	312.500000	400.000000	0
693	2312.500000	437.500000	400.000000	0
694	2312.500000	562.500000	400.000000	0
695	2312.500000	687.500000	400.000000	0
696	2312.500000	812.500000	400.000000	0
697	2312.500000	937.500000	400.000000	0
698	2437.500000	62.500000	400.000000	0
699	2437.500000	187.500000	400.000000	0
700	2437.500000	312.500000	400.000000	0
701	2437.500000	437.500000	400.000000	0
702	2437.500000	562.500000	400.000000	0
703	2437.500000	687.500000	400.000000	0
704	2437.500000	812.500000	400.000000	0
705	2437.500000	937.500000	400.000000	0
706	2562.500000	62.500000	400.000000	0
707	2562.500000	187.500000	400.000000	0
