cell	x	y	z	host
2457	2835.000000	20.500000	125.000000	1
2465	2835.000000	348.500000	125.000000	1
2473	2835.000000	676.500000	125.000000	1
2481	2865.000000	20.500000	125.000000	1
2489	2865.000000	348.500000	125.000000	1
2497	2865.000000	676.500000	125.000000	1
2505	2895.000000	20.500000	125.000000	1
2513	2895.000000	348.500000	125.000000	1
2521	2895.000000	676.500000	125.000000	1
2529	2925.000000	20.500000	125.000000	1
2537	2925.000000	348.500000	125.000000	1
2545	2925.000000	676.500000	125.000000	1
2553	2955.000000	20.500000	125.000000	1
2561	2955.000000	348.500000	125.000000	1
2569	2955.000000	676.500000	125.000000	1
2577	2985.000000	20.500000	125.000000	1
2585	2985.000000	348.500000	125.000000	1
2593	2985.000000	676.500000	125.000000	1
2601	3015.000000	20.500000	125.000000	1
2609	3015.000000	348.500000	125.000000	1
2617	3015.000000	676.500000	125.000000	1
2625	3045.000000	20.500000	125.000000	1
2633	3045.000000	348.500000	125.000000	1
2641	3045.000000	676.500000	125.000000	1
2649	3075.000000	20.500000	125.000000	1
2657	3075.000000	348.500000	125.000000	1
2665	3075.000000	676.500000	125.000000	1
2673	3105.000000	20.500000	125.000000	1
2681	3105.000000	348.500000	125.000000	1
2689	3105.000000	676.500000	125.000000	1
2697	3135.000000	20.500000	125.000000	1
2705	3135.000000	348.500000	125.000000	1
2713	3135.000000	676.500000	125.000000	1
2721	3165.000000	20.500000	125.000000	1
2729	3165.000000	348.500000	125.000000	1
2737	3165.000000	676.500000	125.000000	1
2745	3195.000000	20.500000	125.000000	1
2753	3195.000000	348.500000	125.000000	1
2761	3195.000000	676.500000	125.000000	1
2769	3225.000000	20.500000	125.000000	1
2777	3225.000000	348.500000	125.000000	1
2785	3225.000000	676.500000	125.000000	1
2793	3255.000000	20.500000	125.000000	1
2801	3255.000000	348.500000	125.000000	1
2809	3255.000000	676.500000	125.000000	1
2817	3285.000000	20.500000	125.000000	1
2825	3285.000000	348.500000	125.000000	1
2833	3285.000000	676.500000	125.000000	1
2841	3315.000000	20.500000	125.000000	1
2849	3315.000000	348.500000	125.000000	1
2857	3315.000000	676.500000	125.000000	1
2865	3345.000000	20.500000	125.000000	1
2873	3345.000000	348.500000	125.000000	1
2881	3345.000000	676.500000	125.000000	1
2889	3375.000000	20.500000	125.000000	1
2897	3375.000000	348.500000	125.000000	1
2905	3375.000000	676.500000	125.000000	1
2913	3405.000000	20.500000	125.000000	1
2921	3405.000000	348.500000	125.000000	1
2929	3405.000000	676.500000	125.000000	1
2937	3435.000000	20.500000	125.000000	1
2945	3435.000000	348.500000	125.000000	1
2953	3435.000000	676.500000	125.000000	1
2961	3465.000000	20.500000	125.000000	1
2969	3465.000000	348.500000	125.000000	1
2977	3465.000000	676.500000	125.000000	1
2985	3495.000000	20.500000	125.000000	1
2993	3495.000000	348.500000	125.000000	1
3001	3495.000000	676.500000	125.000000	1
3009	3525.000000	20.500000	125.000000	1
3017	3525.000000	348.500000	125.000000	1
3025	3525.000000	676.500000	125.000000	1
3033	3555.000000	20.500000	125.000000	1
3041	3555.000000	348.500000	125.000000	1
3049	3555.000000	676.500000	125.000000	1
3057	3585.000000	20.500000	125.000000	1
3065	3585.000000	348.500000	125.000000	1
3073	3585.000000	676.500000	125.000000	1
3081	200.000000	83.000000	125.000000	1
